 PRINT STREAM NO.  1
 TIME        CRESOL      H2O2        NO          NO2         OH          RO2
  1.7880E+03  3.6682E+11  4.1649E+11  0.0000      0.0000      8.2125E+06  1.0966E+09
  1.7890E+03  3.6680E+11  4.1647E+11  0.0000      0.0000      8.2124E+06  1.0966E+09
  1.7900E+03  3.6679E+11  4.1646E+11  0.0000      0.0000      8.2124E+06  1.0966E+09
  1.7910E+03  3.6678E+11  4.1644E+11  0.0000      0.0000      8.2123E+06  1.0966E+09
  1.7920E+03  3.6677E+11  4.1643E+11  0.0000      0.0000      8.2122E+06  1.0966E+09
  1.7930E+03  3.6675E+11  4.1641E+11  0.0000      0.0000      8.2122E+06  1.0966E+09
  1.7940E+03  3.6674E+11  4.1640E+11  0.0000      0.0000      8.2121E+06  1.0966E+09
  1.7950E+03  3.6673E+11  4.1638E+11  0.0000      0.0000      8.2121E+06  1.0966E+09
  1.7960E+03  3.6672E+11  4.1637E+11  0.0000      0.0000      8.2120E+06  1.0966E+09
  1.7970E+03  3.6670E+11  4.1635E+11  0.0000      0.0000      8.2120E+06  1.0966E+09
  1.7980E+03  3.6669E+11  4.1634E+11  0.0000      0.0000      8.2119E+06  1.0966E+09
  1.7990E+03  3.6668E+11  4.1633E+11  0.0000      0.0000      8.2119E+06  1.0966E+09
  1.8000E+03  3.6667E+11  4.1631E+11  0.0000      0.0000      8.2118E+06  1.0966E+09
  1.8010E+03  3.6665E+11  4.1630E+11  0.0000      0.0000      8.2118E+06  1.1060E+09
  1.8020E+03  3.6664E+11  4.1628E+11  0.0000      0.0000      8.2117E+06  1.1060E+09
  1.8030E+03  3.6663E+11  4.1627E+11  0.0000      0.0000      8.2117E+06  1.1060E+09
  1.8040E+03  3.6662E+11  4.1625E+11  0.0000      0.0000      8.2116E+06  1.1060E+09
  1.8050E+03  3.6660E+11  4.1624E+11  0.0000      0.0000      8.2116E+06  1.1060E+09
  1.8060E+03  3.6659E+11  4.1622E+11  0.0000      0.0000      8.2115E+06  1.1060E+09
  1.8070E+03  3.6658E+11  4.1621E+11  0.0000      0.0000      8.2115E+06  1.1060E+09
  1.8080E+03  3.6657E+11  4.1620E+11  0.0000      0.0000      8.2114E+06  1.1060E+09
  1.8090E+03  3.6655E+11  4.1618E+11  0.0000      0.0000      8.2114E+06  1.1060E+09
  1.8100E+03  3.6654E+11  4.1617E+11  0.0000      0.0000      8.2113E+06  1.1060E+09
  1.8110E+03  3.6653E+11  4.1615E+11  0.0000      0.0000      8.2113E+06  1.1060E+09
  1.8120E+03  3.6652E+11  4.1614E+11  0.0000      0.0000      8.2112E+06  1.1060E+09
  1.8130E+03  3.6650E+11  4.1612E+11  0.0000      0.0000      8.2112E+06  1.1060E+09
  1.8140E+03  3.6649E+11  4.1611E+11  0.0000      0.0000      8.2111E+06  1.1060E+09
  1.8150E+03  3.6648E+11  4.1609E+11  0.0000      0.0000      8.2111E+06  1.1060E+09
  1.8160E+03  3.6647E+11  4.1608E+11  0.0000      0.0000      8.2110E+06  1.1060E+09
  1.8170E+03  3.6646E+11  4.1607E+11  0.0000      0.0000      8.2110E+06  1.1060E+09
  1.8180E+03  3.6644E+11  4.1605E+11  0.0000      0.0000      8.2109E+06  1.1060E+09
  1.8190E+03  3.6643E+11  4.1604E+11  0.0000      0.0000      8.2109E+06  1.1060E+09
  1.8200E+03  3.6642E+11  4.1602E+11  0.0000      0.0000      8.2108E+06  1.1060E+09
  1.8210E+03  3.6641E+11  4.1601E+11  0.0000      0.0000      8.2108E+06  1.1060E+09
  1.8220E+03  3.6639E+11  4.1600E+11  0.0000      0.0000      8.2107E+06  1.1060E+09
  1.8230E+03  3.6638E+11  4.1598E+11  0.0000      0.0000      8.2107E+06  1.1060E+09
  1.8240E+03  3.6637E+11  4.1597E+11  0.0000      0.0000      8.2106E+06  1.1060E+09
  1.8250E+03  3.6636E+11  4.1595E+11  0.0000      0.0000      8.2106E+06  1.1060E+09
  1.8260E+03  3.6635E+11  4.1594E+11  0.0000      0.0000      8.2105E+06  1.1060E+09
  1.8270E+03  3.6633E+11  4.1592E+11  0.0000      0.0000      8.2105E+06  1.1060E+09
  1.8280E+03  3.6632E+11  4.1591E+11  0.0000      0.0000      8.2104E+06  1.1060E+09
  1.8290E+03  3.6631E+11  4.1590E+11  0.0000      0.0000      8.2104E+06  1.1060E+09
  1.8300E+03  3.6630E+11  4.1588E+11  0.0000      0.0000      8.2103E+06  1.1060E+09
  1.8310E+03  3.6629E+11  4.1587E+11  0.0000      0.0000      8.2103E+06  1.1060E+09
  1.8320E+03  3.6627E+11  4.1585E+11  0.0000      0.0000      8.2103E+06  1.1060E+09
  1.8330E+03  3.6626E+11  4.1584E+11  0.0000      0.0000      8.2102E+06  1.1060E+09
  1.8340E+03  3.6625E+11  4.1583E+11  0.0000      0.0000      8.2102E+06  1.1060E+09
  1.8350E+03  3.6624E+11  4.1581E+11  0.0000      0.0000      8.2101E+06  1.1060E+09
  1.8360E+03  3.6623E+11  4.1580E+11  0.0000      0.0000      8.2101E+06  1.1060E+09
  1.8370E+03  3.6621E+11  4.1578E+11  0.0000      0.0000      8.2100E+06  1.1060E+09
  1.8380E+03  3.6620E+11  4.1577E+11  0.0000      0.0000      8.2100E+06  1.1060E+09
  1.8390E+03  3.6619E+11  4.1576E+11  0.0000      0.0000      8.2099E+06  1.1060E+09
  1.8400E+03  3.6618E+11  4.1574E+11  0.0000      0.0000      8.2099E+06  1.1060E+09
  1.8410E+03  3.6617E+11  4.1573E+11  0.0000      0.0000      8.2098E+06  1.1060E+09
  1.8420E+03  3.6616E+11  4.1572E+11  0.0000      0.0000      8.2098E+06  1.1060E+09
  1.8430E+03  3.6614E+11  4.1570E+11  0.0000      0.0000      8.2097E+06  1.1060E+09
  1.8440E+03  3.6613E+11  4.1569E+11  0.0000      0.0000      8.2097E+06  1.1060E+09
  1.8450E+03  3.6612E+11  4.1567E+11  0.0000      0.0000      8.2096E+06  1.1060E+09
  1.8460E+03  3.6611E+11  4.1566E+11  0.0000      0.0000      8.2096E+06  1.1060E+09
  1.8470E+03  3.6610E+11  4.1565E+11  0.0000      0.0000      8.2095E+06  1.1060E+09
  1.8480E+03  3.6609E+11  4.1563E+11  0.0000      0.0000      8.2095E+06  1.1060E+09
  1.8490E+03  3.6607E+11  4.1562E+11  0.0000      0.0000      8.2094E+06  1.1060E+09
  1.8500E+03  3.6606E+11  4.1561E+11  0.0000      0.0000      8.2094E+06  1.1060E+09
  1.8510E+03  3.6605E+11  4.1559E+11  0.0000      0.0000      8.2093E+06  1.1060E+09
  1.8520E+03  3.6604E+11  4.1558E+11  0.0000      0.0000      8.2093E+06  1.1060E+09
  1.8530E+03  3.6603E+11  4.1556E+11  0.0000      0.0000      8.2092E+06  1.1060E+09
  1.8540E+03  3.6602E+11  4.1555E+11  0.0000      0.0000      8.2092E+06  1.1060E+09
  1.8550E+03  3.6600E+11  4.1554E+11  0.0000      0.0000      8.2092E+06  1.1060E+09
  1.8560E+03  3.6599E+11  4.1552E+11  0.0000      0.0000      8.2091E+06  1.1060E+09
  1.8570E+03  3.6598E+11  4.1551E+11  0.0000      0.0000      8.2091E+06  1.1060E+09
  1.8580E+03  3.6597E+11  4.1550E+11  0.0000      0.0000      8.2090E+06  1.1060E+09
  1.8590E+03  3.6596E+11  4.1548E+11  0.0000      0.0000      8.2090E+06  1.1060E+09
  1.8600E+03  3.6595E+11  4.1547E+11  0.0000      0.0000      8.2089E+06  1.1060E+09
  1.8610E+03  3.6593E+11  4.1546E+11  0.0000      0.0000      8.2089E+06  1.1060E+09
  1.8620E+03  3.6592E+11  4.1544E+11  0.0000      0.0000      8.2088E+06  1.1060E+09
  1.8630E+03  3.6591E+11  4.1543E+11  0.0000      0.0000      8.2088E+06  1.1060E+09
  1.8640E+03  3.6590E+11  4.1541E+11  0.0000      0.0000      8.2087E+06  1.1060E+09
  1.8650E+03  3.6589E+11  4.1540E+11  0.0000      0.0000      8.2087E+06  1.1060E+09
  1.8660E+03  3.6588E+11  4.1539E+11  0.0000      0.0000      8.2086E+06  1.1060E+09
  1.8670E+03  3.6587E+11  4.1537E+11  0.0000      0.0000      8.2086E+06  1.1060E+09
  1.8680E+03  3.6585E+11  4.1536E+11  0.0000      0.0000      8.2085E+06  1.1060E+09
  1.8690E+03  3.6584E+11  4.1535E+11  0.0000      0.0000      8.2085E+06  1.1060E+09
  1.8700E+03  3.6583E+11  4.1533E+11  0.0000      0.0000      8.2084E+06  1.1060E+09
  1.8710E+03  3.6582E+11  4.1532E+11  0.0000      0.0000      8.2084E+06  1.1060E+09
  1.8720E+03  3.6581E+11  4.1531E+11  0.0000      0.0000      8.2084E+06  1.1060E+09
  1.8730E+03  3.6580E+11  4.1529E+11  0.0000      0.0000      8.2083E+06  1.1060E+09
  1.8740E+03  3.6579E+11  4.1528E+11  0.0000      0.0000      8.2083E+06  1.1060E+09
  1.8750E+03  3.6578E+11  4.1527E+11  0.0000      0.0000      8.2082E+06  1.1060E+09
  1.8760E+03  3.6576E+11  4.1525E+11  0.0000      0.0000      8.2082E+06  1.1060E+09
  1.8770E+03  3.6575E+11  4.1524E+11  0.0000      0.0000      8.2081E+06  1.1060E+09
  1.8780E+03  3.6574E+11  4.1523E+11  0.0000      0.0000      8.2081E+06  1.1060E+09
  1.8790E+03  3.6573E+11  4.1521E+11  0.0000      0.0000      8.2080E+06  1.1060E+09
  1.8800E+03  3.6572E+11  4.1520E+11  0.0000      0.0000      8.2080E+06  1.1060E+09
  1.8810E+03  3.6571E+11  4.1519E+11  0.0000      0.0000      8.2079E+06  1.1060E+09
  1.8820E+03  3.6570E+11  4.1517E+11  0.0000      0.0000      8.2079E+06  1.1060E+09
  1.8830E+03  3.6569E+11  4.1516E+11  0.0000      0.0000      8.2078E+06  1.1060E+09
  1.8840E+03  3.6568E+11  4.1515E+11  0.0000      0.0000      8.2078E+06  1.1060E+09
  1.8850E+03  3.6566E+11  4.1513E+11  0.0000      0.0000      8.2078E+06  1.1060E+09
  1.8860E+03  3.6565E+11  4.1512E+11  0.0000      0.0000      8.2077E+06  1.1060E+09
  1.8870E+03  3.6564E+11  4.1511E+11  0.0000      0.0000      8.2077E+06  1.1060E+09
  1.8880E+03  3.6563E+11  4.1510E+11  0.0000      0.0000      8.2076E+06  1.1060E+09
  1.8890E+03  3.6562E+11  4.1508E+11  0.0000      0.0000      8.2076E+06  1.1060E+09
  1.8900E+03  3.6561E+11  4.1507E+11  0.0000      0.0000      8.2075E+06  1.1060E+09
  1.8910E+03  3.6560E+11  4.1506E+11  0.0000      0.0000      8.2075E+06  1.1060E+09
  1.8920E+03  3.6559E+11  4.1504E+11  0.0000      0.0000      8.2074E+06  1.1060E+09
  1.8930E+03  3.6558E+11  4.1503E+11  0.0000      0.0000      8.2074E+06  1.1060E+09
  1.8940E+03  3.6556E+11  4.1502E+11  0.0000      0.0000      8.2073E+06  1.1060E+09
  1.8950E+03  3.6555E+11  4.1500E+11  0.0000      0.0000      8.2073E+06  1.1060E+09
  1.8960E+03  3.6554E+11  4.1499E+11  0.0000      0.0000      8.2073E+06  1.1060E+09
  1.8970E+03  3.6553E+11  4.1498E+11  0.0000      0.0000      8.2072E+06  1.1060E+09
  1.8980E+03  3.6552E+11  4.1496E+11  0.0000      0.0000      8.2072E+06  1.1060E+09
  1.8990E+03  3.6551E+11  4.1495E+11  0.0000      0.0000      8.2071E+06  1.1060E+09
  1.9000E+03  3.6550E+11  4.1494E+11  0.0000      0.0000      8.2071E+06  1.1060E+09
  1.9010E+03  3.6549E+11  4.1493E+11  0.0000      0.0000      8.2070E+06  1.1060E+09
  1.9020E+03  3.6548E+11  4.1491E+11  0.0000      0.0000      8.2070E+06  1.1060E+09
  1.9030E+03  3.6547E+11  4.1490E+11  0.0000      0.0000      8.2069E+06  1.1060E+09
  1.9040E+03  3.6546E+11  4.1489E+11  0.0000      0.0000      8.2069E+06  1.1060E+09
  1.9050E+03  3.6545E+11  4.1487E+11  0.0000      0.0000      8.2068E+06  1.1060E+09
  1.9060E+03  3.6543E+11  4.1486E+11  0.0000      0.0000      8.2068E+06  1.1060E+09
  1.9070E+03  3.6542E+11  4.1485E+11  0.0000      0.0000      8.2068E+06  1.1060E+09
  1.9080E+03  3.6541E+11  4.1484E+11  0.0000      0.0000      8.2067E+06  1.1060E+09
  1.9090E+03  3.6540E+11  4.1482E+11  0.0000      0.0000      8.2067E+06  1.1060E+09
  1.9100E+03  3.6539E+11  4.1481E+11  0.0000      0.0000      8.2066E+06  1.1060E+09
  1.9110E+03  3.6538E+11  4.1480E+11  0.0000      0.0000      8.2066E+06  1.1060E+09
  1.9120E+03  3.6537E+11  4.1478E+11  0.0000      0.0000      8.2065E+06  1.1060E+09
  1.9130E+03  3.6536E+11  4.1477E+11  0.0000      0.0000      8.2065E+06  1.1060E+09
  1.9140E+03  3.6535E+11  4.1476E+11  0.0000      0.0000      8.2064E+06  1.1060E+09
  1.9150E+03  3.6534E+11  4.1475E+11  0.0000      0.0000      8.2064E+06  1.1060E+09
  1.9160E+03  3.6533E+11  4.1473E+11  0.0000      0.0000      8.2064E+06  1.1060E+09
  1.9170E+03  3.6532E+11  4.1472E+11  0.0000      0.0000      8.2063E+06  1.1060E+09
  1.9180E+03  3.6531E+11  4.1471E+11  0.0000      0.0000      8.2063E+06  1.1060E+09
  1.9190E+03  3.6530E+11  4.1470E+11  0.0000      0.0000      8.2062E+06  1.1060E+09
  1.9200E+03  3.6529E+11  4.1468E+11  0.0000      0.0000      8.2062E+06  1.1060E+09
  1.9210E+03  3.6527E+11  4.1467E+11  0.0000      0.0000      8.2061E+06  1.1060E+09
  1.9220E+03  3.6526E+11  4.1466E+11  0.0000      0.0000      8.2061E+06  1.1060E+09
  1.9230E+03  3.6525E+11  4.1465E+11  0.0000      0.0000      8.2060E+06  1.1060E+09
  1.9240E+03  3.6524E+11  4.1463E+11  0.0000      0.0000      8.2060E+06  1.1060E+09
  1.9250E+03  3.6523E+11  4.1462E+11  0.0000      0.0000      8.2060E+06  1.1060E+09
  1.9260E+03  3.6522E+11  4.1461E+11  0.0000      0.0000      8.2059E+06  1.1060E+09
  1.9270E+03  3.6521E+11  4.1459E+11  0.0000      0.0000      8.2059E+06  1.1060E+09
  1.9280E+03  3.6520E+11  4.1458E+11  0.0000      0.0000      8.2058E+06  1.1060E+09
  1.9290E+03  3.6519E+11  4.1457E+11  0.0000      0.0000      8.2058E+06  1.1060E+09
  1.9300E+03  3.6518E+11  4.1456E+11  0.0000      0.0000      8.2057E+06  1.1060E+09
  1.9310E+03  3.6517E+11  4.1454E+11  0.0000      0.0000      8.2057E+06  1.1060E+09
  1.9320E+03  3.6516E+11  4.1453E+11  0.0000      0.0000      8.2057E+06  1.1060E+09
  1.9330E+03  3.6515E+11  4.1452E+11  0.0000      0.0000      8.2056E+06  1.1060E+09
  1.9340E+03  3.6514E+11  4.1451E+11  0.0000      0.0000      8.2056E+06  1.1060E+09
  1.9350E+03  3.6513E+11  4.1449E+11  0.0000      0.0000      8.2055E+06  1.1060E+09
  1.9360E+03  3.6512E+11  4.1448E+11  0.0000      0.0000      8.2055E+06  1.1060E+09
  1.9370E+03  3.6511E+11  4.1447E+11  0.0000      0.0000      8.2054E+06  1.1060E+09
  1.9380E+03  3.6510E+11  4.1446E+11  0.0000      0.0000      8.2054E+06  1.1060E+09
  1.9390E+03  3.6509E+11  4.1445E+11  0.0000      0.0000      8.2053E+06  1.1060E+09
  1.9400E+03  3.6508E+11  4.1443E+11  0.0000      0.0000      8.2053E+06  1.1060E+09
  1.9410E+03  3.6507E+11  4.1442E+11  0.0000      0.0000      8.2053E+06  1.1060E+09
  1.9420E+03  3.6506E+11  4.1441E+11  0.0000      0.0000      8.2052E+06  1.1060E+09
  1.9430E+03  3.6505E+11  4.1440E+11  0.0000      0.0000      8.2052E+06  1.1060E+09
  1.9440E+03  3.6504E+11  4.1438E+11  0.0000      0.0000      8.2051E+06  1.1060E+09
  1.9450E+03  3.6503E+11  4.1437E+11  0.0000      0.0000      8.2051E+06  1.1060E+09
  1.9460E+03  3.6502E+11  4.1436E+11  0.0000      0.0000      8.2050E+06  1.1060E+09
  1.9470E+03  3.6501E+11  4.1435E+11  0.0000      0.0000      8.2050E+06  1.1060E+09
  1.9480E+03  3.6500E+11  4.1433E+11  0.0000      0.0000      8.2050E+06  1.1060E+09
  1.9490E+03  3.6499E+11  4.1432E+11  0.0000      0.0000      8.2049E+06  1.1060E+09
  1.9500E+03  3.6498E+11  4.1431E+11  0.0000      0.0000      8.2049E+06  1.1060E+09
  1.9510E+03  3.6497E+11  4.1430E+11  0.0000      0.0000      8.2048E+06  1.1060E+09
  1.9520E+03  3.6496E+11  4.1429E+11  0.0000      0.0000      8.2048E+06  1.1060E+09
  1.9530E+03  3.6495E+11  4.1427E+11  0.0000      0.0000      8.2047E+06  1.1060E+09
  1.9540E+03  3.6494E+11  4.1426E+11  0.0000      0.0000      8.2047E+06  1.1060E+09
  1.9550E+03  3.6493E+11  4.1425E+11  0.0000      0.0000      8.2047E+06  1.1060E+09
  1.9560E+03  3.6492E+11  4.1424E+11  0.0000      0.0000      8.2046E+06  1.1060E+09
  1.9570E+03  3.6491E+11  4.1422E+11  0.0000      0.0000      8.2046E+06  1.1060E+09
  1.9580E+03  3.6490E+11  4.1421E+11  0.0000      0.0000      8.2045E+06  1.1060E+09
  1.9590E+03  3.6489E+11  4.1420E+11  0.0000      0.0000      8.2045E+06  1.1060E+09
  1.9600E+03  3.6488E+11  4.1419E+11  0.0000      0.0000      8.2045E+06  1.1060E+09
  1.9610E+03  3.6487E+11  4.1418E+11  0.0000      0.0000      8.2044E+06  1.1060E+09
  1.9620E+03  3.6486E+11  4.1416E+11  0.0000      0.0000      8.2044E+06  1.1060E+09
  1.9630E+03  3.6485E+11  4.1415E+11  0.0000      0.0000      8.2043E+06  1.1060E+09
  1.9640E+03  3.6484E+11  4.1414E+11  0.0000      0.0000      8.2043E+06  1.1060E+09
  1.9650E+03  3.6483E+11  4.1413E+11  0.0000      0.0000      8.2042E+06  1.1060E+09
  1.9660E+03  3.6482E+11  4.1412E+11  0.0000      0.0000      8.2042E+06  1.1060E+09
  1.9670E+03  3.6481E+11  4.1410E+11  0.0000      0.0000      8.2042E+06  1.1060E+09
  1.9680E+03  3.6480E+11  4.1409E+11  0.0000      0.0000      8.2041E+06  1.1060E+09
  1.9690E+03  3.6479E+11  4.1408E+11  0.0000      0.0000      8.2041E+06  1.1060E+09
  1.9700E+03  3.6478E+11  4.1407E+11  0.0000      0.0000      8.2040E+06  1.1060E+09
  1.9710E+03  3.6477E+11  4.1406E+11  0.0000      0.0000      8.2040E+06  1.1060E+09
  1.9720E+03  3.6476E+11  4.1404E+11  0.0000      0.0000      8.2040E+06  1.1060E+09
  1.9730E+03  3.6475E+11  4.1403E+11  0.0000      0.0000      8.2039E+06  1.1060E+09
  1.9740E+03  3.6474E+11  4.1402E+11  0.0000      0.0000      8.2039E+06  1.1060E+09
  1.9750E+03  3.6473E+11  4.1401E+11  0.0000      0.0000      8.2038E+06  1.1060E+09
  1.9760E+03  3.6472E+11  4.1400E+11  0.0000      0.0000      8.2038E+06  1.1060E+09
  1.9770E+03  3.6471E+11  4.1399E+11  0.0000      0.0000      8.2038E+06  1.1060E+09
  1.9780E+03  3.6470E+11  4.1397E+11  0.0000      0.0000      8.2037E+06  1.1060E+09
  1.9790E+03  3.6469E+11  4.1396E+11  0.0000      0.0000      8.2037E+06  1.1060E+09
  1.9800E+03  3.6468E+11  4.1395E+11  0.0000      0.0000      8.2036E+06  1.1060E+09
  1.9810E+03  3.6467E+11  4.1394E+11  0.0000      0.0000      8.2036E+06  1.1060E+09
  1.9820E+03  3.6466E+11  4.1393E+11  0.0000      0.0000      8.2036E+06  1.1060E+09
  1.9830E+03  3.6465E+11  4.1391E+11  0.0000      0.0000      8.2035E+06  1.1060E+09
  1.9840E+03  3.6464E+11  4.1390E+11  0.0000      0.0000      8.2035E+06  1.1060E+09
  1.9850E+03  3.6463E+11  4.1389E+11  0.0000      0.0000      8.2034E+06  1.1060E+09
  1.9860E+03  3.6462E+11  4.1388E+11  0.0000      0.0000      8.2034E+06  1.1060E+09
  1.9870E+03  3.6461E+11  4.1387E+11  0.0000      0.0000      8.2034E+06  1.1060E+09
  1.9880E+03  3.6460E+11  4.1386E+11  0.0000      0.0000      8.2033E+06  1.1060E+09
  1.9890E+03  3.6459E+11  4.1384E+11  0.0000      0.0000      8.2033E+06  1.1129E+09
  1.9900E+03  3.6458E+11  4.1383E+11  0.0000      0.0000      8.2032E+06  1.1129E+09
  1.9910E+03  3.6457E+11  4.1382E+11  0.0000      0.0000      8.2032E+06  1.1129E+09
  1.9920E+03  3.6456E+11  4.1381E+11  0.0000      0.0000      8.2032E+06  1.1129E+09
  1.9930E+03  3.6456E+11  4.1380E+11  0.0000      0.0000      8.2031E+06  1.1129E+09
  1.9940E+03  3.6455E+11  4.1379E+11  0.0000      0.0000      8.2031E+06  1.1129E+09
  1.9950E+03  3.6454E+11  4.1377E+11  0.0000      0.0000      8.2031E+06  1.1129E+09
  1.9960E+03  3.6453E+11  4.1376E+11  0.0000      0.0000      8.2030E+06  1.1129E+09
  1.9970E+03  3.6452E+11  4.1375E+11  0.0000      0.0000      8.2030E+06  1.1129E+09
  1.9980E+03  3.6451E+11  4.1374E+11  0.0000      0.0000      8.2029E+06  1.1129E+09
  1.9990E+03  3.6450E+11  4.1373E+11  0.0000      0.0000      8.2029E+06  1.1129E+09
  2.0000E+03  3.6449E+11  4.1372E+11  0.0000      0.0000      8.2029E+06  1.1129E+09
  2.0010E+03  3.6448E+11  4.1370E+11  0.0000      0.0000      8.2028E+06  1.1129E+09
  2.0020E+03  3.6447E+11  4.1369E+11  0.0000      0.0000      8.2028E+06  1.1129E+09
  2.0030E+03  3.6446E+11  4.1368E+11  0.0000      0.0000      8.2027E+06  1.1129E+09
  2.0040E+03  3.6445E+11  4.1367E+11  0.0000      0.0000      8.2027E+06  1.1129E+09
  2.0050E+03  3.6444E+11  4.1366E+11  0.0000      0.0000      8.2027E+06  1.1129E+09
  2.0060E+03  3.6443E+11  4.1365E+11  0.0000      0.0000      8.2026E+06  1.1129E+09
  2.0070E+03  3.6442E+11  4.1364E+11  0.0000      0.0000      8.2026E+06  1.1129E+09
  2.0080E+03  3.6442E+11  4.1362E+11  0.0000      0.0000      8.2026E+06  1.1129E+09
  2.0090E+03  3.6441E+11  4.1361E+11  0.0000      0.0000      8.2025E+06  1.1129E+09
  2.0100E+03  3.6440E+11  4.1360E+11  0.0000      0.0000      8.2025E+06  1.1129E+09
  2.0110E+03  3.6439E+11  4.1359E+11  0.0000      0.0000      8.2024E+06  1.1129E+09
  2.0120E+03  3.6438E+11  4.1358E+11  0.0000      0.0000      8.2024E+06  1.1129E+09
  2.0130E+03  3.6437E+11  4.1357E+11  0.0000      0.0000      8.2024E+06  1.1129E+09
  2.0140E+03  3.6436E+11  4.1356E+11  0.0000      0.0000      8.2023E+06  1.1129E+09
  2.0150E+03  3.6435E+11  4.1354E+11  0.0000      0.0000      8.2023E+06  1.1129E+09
  2.0160E+03  3.6434E+11  4.1353E+11  0.0000      0.0000      8.2022E+06  1.1129E+09
  2.0170E+03  3.6433E+11  4.1352E+11  0.0000      0.0000      8.2022E+06  1.1129E+09
  2.0180E+03  3.6432E+11  4.1351E+11  0.0000      0.0000      8.2022E+06  1.1129E+09
  2.0190E+03  3.6431E+11  4.1350E+11  0.0000      0.0000      8.2021E+06  1.1129E+09
  2.0200E+03  3.6430E+11  4.1349E+11  0.0000      0.0000      8.2021E+06  1.1129E+09
  2.0210E+03  3.6430E+11  4.1348E+11  0.0000      0.0000      8.2021E+06  1.1129E+09
  2.0220E+03  3.6429E+11  4.1347E+11  0.0000      0.0000      8.2020E+06  1.1129E+09
  2.0230E+03  3.6428E+11  4.1345E+11  0.0000      0.0000      8.2020E+06  1.1129E+09
  2.0240E+03  3.6427E+11  4.1344E+11  0.0000      0.0000      8.2019E+06  1.1129E+09
  2.0250E+03  3.6426E+11  4.1343E+11  0.0000      0.0000      8.2019E+06  1.1129E+09
  2.0260E+03  3.6425E+11  4.1342E+11  0.0000      0.0000      8.2019E+06  1.1129E+09
  2.0270E+03  3.6424E+11  4.1341E+11  0.0000      0.0000      8.2018E+06  1.1129E+09
  2.0280E+03  3.6423E+11  4.1340E+11  0.0000      0.0000      8.2018E+06  1.1129E+09
  2.0290E+03  3.6422E+11  4.1339E+11  0.0000      0.0000      8.2018E+06  1.1129E+09
  2.0300E+03  3.6421E+11  4.1338E+11  0.0000      0.0000      8.2017E+06  1.1129E+09
  2.0310E+03  3.6421E+11  4.1337E+11  0.0000      0.0000      8.2017E+06  1.1129E+09
  2.0320E+03  3.6420E+11  4.1335E+11  0.0000      0.0000      8.2016E+06  1.1129E+09
  2.0330E+03  3.6419E+11  4.1334E+11  0.0000      0.0000      8.2016E+06  1.1129E+09
  2.0340E+03  3.6418E+11  4.1333E+11  0.0000      0.0000      8.2016E+06  1.1129E+09
  2.0350E+03  3.6417E+11  4.1332E+11  0.0000      0.0000      8.2015E+06  1.1129E+09
  2.0360E+03  3.6416E+11  4.1331E+11  0.0000      0.0000      8.2015E+06  1.1129E+09
  2.0370E+03  3.6415E+11  4.1330E+11  0.0000      0.0000      8.2015E+06  1.1129E+09
  2.0380E+03  3.6414E+11  4.1329E+11  0.0000      0.0000      8.2014E+06  1.1129E+09
  2.0390E+03  3.6413E+11  4.1328E+11  0.0000      0.0000      8.2014E+06  1.1129E+09
  2.0400E+03  3.6413E+11  4.1327E+11  0.0000      0.0000      8.2014E+06  1.1129E+09
  2.0410E+03  3.6412E+11  4.1325E+11  0.0000      0.0000      8.2013E+06  1.1129E+09
  2.0420E+03  3.6411E+11  4.1324E+11  0.0000      0.0000      8.2013E+06  1.1129E+09
  2.0430E+03  3.6410E+11  4.1323E+11  0.0000      0.0000      8.2012E+06  1.1129E+09
  2.0440E+03  3.6409E+11  4.1322E+11  0.0000      0.0000      8.2012E+06  1.1129E+09
  2.0450E+03  3.6408E+11  4.1321E+11  0.0000      0.0000      8.2012E+06  1.1129E+09
  2.0460E+03  3.6407E+11  4.1320E+11  0.0000      0.0000      8.2011E+06  1.1129E+09
  2.0470E+03  3.6406E+11  4.1319E+11  0.0000      0.0000      8.2011E+06  1.1129E+09
  2.0480E+03  3.6406E+11  4.1318E+11  0.0000      0.0000      8.2011E+06  1.1129E+09
  2.0490E+03  3.6405E+11  4.1317E+11  0.0000      0.0000      8.2010E+06  1.1129E+09
  2.0500E+03  3.6404E+11  4.1316E+11  0.0000      0.0000      8.2010E+06  1.1129E+09
  2.0510E+03  3.6403E+11  4.1315E+11  0.0000      0.0000      8.2009E+06  1.1129E+09
  2.0520E+03  3.6402E+11  4.1313E+11  0.0000      0.0000      8.2009E+06  1.1129E+09
  2.0530E+03  3.6401E+11  4.1312E+11  0.0000      0.0000      8.2009E+06  1.1129E+09
  2.0540E+03  3.6400E+11  4.1311E+11  0.0000      0.0000      8.2008E+06  1.1129E+09
  2.0550E+03  3.6399E+11  4.1310E+11  0.0000      0.0000      8.2008E+06  1.1129E+09
  2.0560E+03  3.6399E+11  4.1309E+11  0.0000      0.0000      8.2008E+06  1.1129E+09
  2.0570E+03  3.6398E+11  4.1308E+11  0.0000      0.0000      8.2007E+06  1.1129E+09
  2.0580E+03  3.6397E+11  4.1307E+11  0.0000      0.0000      8.2007E+06  1.1129E+09
  2.0590E+03  3.6396E+11  4.1306E+11  0.0000      0.0000      8.2007E+06  1.1129E+09
  2.0600E+03  3.6395E+11  4.1305E+11  0.0000      0.0000      8.2006E+06  1.1129E+09
