 PRINT STREAM NO.  1
 TIME        CRESOL      H2O2        NO          NO2         OH          RO2
  2.4400E+02  3.7919E+11  4.6102E+11  1.4243E+11  5.0166E+10  2.2043E+07  1.6015E+08
  2.4500E+02  3.7892E+11  4.6091E+11  1.4226E+11  5.0138E+10  2.2034E+07  1.6015E+08
  2.4600E+02  3.7864E+11  4.6080E+11  1.4208E+11  5.0109E+10  2.2026E+07  1.6015E+08
  2.4700E+02  3.7837E+11  4.6069E+11  1.4191E+11  5.0081E+10  2.2017E+07  1.6015E+08
  2.4800E+02  3.7810E+11  4.6058E+11  1.4174E+11  5.0053E+10  2.2008E+07  1.6015E+08
  2.4900E+02  3.7783E+11  4.6047E+11  1.4157E+11  5.0025E+10  2.2000E+07  1.6015E+08
  2.5000E+02  3.7756E+11  4.6036E+11  1.4139E+11  4.9997E+10  2.1991E+07  1.6015E+08
  2.5100E+02  3.7729E+11  4.6025E+11  1.4122E+11  4.9970E+10  2.1983E+07  1.6015E+08
  2.5200E+02  3.7702E+11  4.6013E+11  1.4105E+11  4.9943E+10  2.1975E+07  1.6015E+08
  2.5300E+02  3.7675E+11  4.6002E+11  1.4088E+11  4.9916E+10  2.1967E+07  1.6015E+08
  2.5400E+02  3.7649E+11  4.5991E+11  1.4070E+11  4.9890E+10  2.1959E+07  1.6487E+08
  2.5500E+02  3.7622E+11  4.5980E+11  1.4053E+11  4.9864E+10  2.1952E+07  1.6487E+08
  2.5600E+02  3.7595E+11  4.5969E+11  1.4036E+11  4.9838E+10  2.1944E+07  1.6487E+08
  2.5700E+02  3.7569E+11  4.5958E+11  1.4019E+11  4.9812E+10  2.1937E+07  1.6487E+08
  2.5800E+02  3.7542E+11  4.5947E+11  1.4001E+11  4.9786E+10  2.1929E+07  1.6487E+08
  2.5900E+02  3.7516E+11  4.5936E+11  1.3984E+11  4.9761E+10  2.1922E+07  1.6487E+08
  2.6000E+02  3.7490E+11  4.5925E+11  1.3967E+11  4.9736E+10  2.1915E+07  1.6487E+08
  2.6100E+02  3.7463E+11  4.5914E+11  1.3949E+11  4.9711E+10  2.1908E+07  1.6487E+08
  2.6200E+02  3.7437E+11  4.5904E+11  1.3932E+11  4.9687E+10  2.1901E+07  1.6487E+08
  2.6300E+02  3.7411E+11  4.5893E+11  1.3915E+11  4.9662E+10  2.1894E+07  1.6487E+08
  2.6400E+02  3.7385E+11  4.5882E+11  1.3898E+11  4.9638E+10  2.1887E+07  1.6487E+08
  2.6500E+02  3.7359E+11  4.5871E+11  1.3880E+11  4.9614E+10  2.1881E+07  1.6487E+08
  2.6600E+02  3.7333E+11  4.5860E+11  1.3863E+11  4.9590E+10  2.1874E+07  1.6487E+08
  2.6700E+02  3.7307E+11  4.5849E+11  1.3846E+11  4.9567E+10  2.1868E+07  1.6487E+08
  2.6800E+02  3.7281E+11  4.5838E+11  1.3829E+11  4.9543E+10  2.1862E+07  1.6967E+08
  2.6900E+02  3.7256E+11  4.5828E+11  1.3811E+11  4.9520E+10  2.1855E+07  1.6967E+08
  2.7000E+02  3.7230E+11  4.5817E+11  1.3794E+11  4.9497E+10  2.1849E+07  1.6967E+08
  2.7100E+02  3.7204E+11  4.5806E+11  1.3777E+11  4.9474E+10  2.1843E+07  1.6967E+08
  2.7200E+02  3.7179E+11  4.5795E+11  1.3760E+11  4.9451E+10  2.1838E+07  1.6967E+08
  2.7300E+02  3.7153E+11  4.5784E+11  1.3742E+11  4.9429E+10  2.1832E+07  1.6967E+08
  2.7400E+02  3.7128E+11  4.5774E+11  1.3725E+11  4.9407E+10  2.1826E+07  1.6967E+08
  2.7500E+02  3.7103E+11  4.5763E+11  1.3708E+11  4.9385E+10  2.1821E+07  1.6967E+08
  2.7600E+02  3.7077E+11  4.5752E+11  1.3691E+11  4.9363E+10  2.1815E+07  1.6967E+08
  2.7700E+02  3.7052E+11  4.5742E+11  1.3674E+11  4.9341E+10  2.1810E+07  1.6967E+08
  2.7800E+02  3.7027E+11  4.5731E+11  1.3656E+11  4.9319E+10  2.1804E+07  1.6967E+08
  2.7900E+02  3.7002E+11  4.5720E+11  1.3639E+11  4.9298E+10  2.1799E+07  1.6967E+08
  2.8000E+02  3.6977E+11  4.5710E+11  1.3622E+11  4.9276E+10  2.1794E+07  1.6967E+08
  2.8100E+02  3.6952E+11  4.5699E+11  1.3605E+11  4.9255E+10  2.1789E+07  1.6967E+08
  2.8200E+02  3.6927E+11  4.5688E+11  1.3588E+11  4.9234E+10  2.1784E+07  1.6967E+08
  2.8300E+02  3.6902E+11  4.5678E+11  1.3571E+11  4.9213E+10  2.1779E+07  1.7546E+08
  2.8400E+02  3.6877E+11  4.5667E+11  1.3554E+11  4.9193E+10  2.1774E+07  1.7546E+08
  2.8500E+02  3.6852E+11  4.5656E+11  1.3536E+11  4.9172E+10  2.1770E+07  1.7546E+08
  2.8600E+02  3.6827E+11  4.5646E+11  1.3519E+11  4.9152E+10  2.1765E+07  1.7546E+08
  2.8700E+02  3.6803E+11  4.5635E+11  1.3502E+11  4.9132E+10  2.1761E+07  1.7546E+08
  2.8800E+02  3.6778E+11  4.5625E+11  1.3485E+11  4.9111E+10  2.1756E+07  1.7546E+08
  2.8900E+02  3.6754E+11  4.5614E+11  1.3468E+11  4.9091E+10  2.1752E+07  1.7546E+08
  2.9000E+02  3.6729E+11  4.5604E+11  1.3451E+11  4.9072E+10  2.1748E+07  1.7546E+08
  2.9100E+02  3.6705E+11  4.5593E+11  1.3434E+11  4.9052E+10  2.1744E+07  1.7546E+08
  2.9200E+02  3.6680E+11  4.5583E+11  1.3417E+11  4.9032E+10  2.1739E+07  1.7546E+08
  2.9300E+02  3.6656E+11  4.5572E+11  1.3400E+11  4.9013E+10  2.1735E+07  1.7546E+08
  2.9400E+02  3.6632E+11  4.5562E+11  1.3383E+11  4.8993E+10  2.1731E+07  1.7546E+08
  2.9500E+02  3.6607E+11  4.5551E+11  1.3366E+11  4.8974E+10  2.1728E+07  1.7546E+08
  2.9600E+02  3.6583E+11  4.5541E+11  1.3349E+11  4.8955E+10  2.1724E+07  1.7546E+08
  2.9700E+02  3.6559E+11  4.5531E+11  1.3332E+11  4.8936E+10  2.1720E+07  1.7546E+08
  2.9800E+02  3.6535E+11  4.5520E+11  1.3315E+11  4.8917E+10  2.1717E+07  1.7546E+08
  2.9900E+02  3.6511E+11  4.5510E+11  1.3298E+11  4.8898E+10  2.1713E+07  1.7546E+08
  3.0000E+02  3.6487E+11  4.5499E+11  1.3281E+11  4.8880E+10  2.1710E+07  1.8138E+08
  3.0100E+02  3.6463E+11  4.5489E+11  1.3264E+11  4.8861E+10  2.1706E+07  1.8138E+08
  3.0200E+02  3.6439E+11  4.5479E+11  1.3247E+11  4.8843E+10  2.1703E+07  1.8138E+08
  3.0300E+02  3.6416E+11  4.5468E+11  1.3230E+11  4.8825E+10  2.1700E+07  1.8138E+08
  3.0400E+02  3.6392E+11  4.5458E+11  1.3213E+11  4.8806E+10  2.1696E+07  1.8138E+08
  3.0500E+02  3.6368E+11  4.5448E+11  1.3196E+11  4.8788E+10  2.1693E+07  1.8138E+08
  3.0600E+02  3.6345E+11  4.5438E+11  1.3179E+11  4.8770E+10  2.1690E+07  1.8138E+08
  3.0700E+02  3.6321E+11  4.5427E+11  1.3162E+11  4.8752E+10  2.1687E+07  1.8138E+08
  3.0800E+02  3.6298E+11  4.5417E+11  1.3145E+11  4.8734E+10  2.1684E+07  1.8138E+08
  3.0900E+02  3.6274E+11  4.5407E+11  1.3129E+11  4.8717E+10  2.1682E+07  1.8138E+08
  3.1000E+02  3.6251E+11  4.5397E+11  1.3112E+11  4.8699E+10  2.1679E+07  1.8138E+08
  3.1100E+02  3.6227E+11  4.5386E+11  1.3095E+11  4.8682E+10  2.1676E+07  1.8138E+08
  3.1200E+02  3.6204E+11  4.5376E+11  1.3078E+11  4.8664E+10  2.1673E+07  1.8138E+08
  3.1300E+02  3.6181E+11  4.5366E+11  1.3061E+11  4.8647E+10  2.1671E+07  1.8138E+08
  3.1400E+02  3.6158E+11  4.5356E+11  1.3044E+11  4.8630E+10  2.1668E+07  1.8138E+08
  3.1500E+02  3.6134E+11  4.5346E+11  1.3028E+11  4.8612E+10  2.1666E+07  1.8138E+08
  3.1600E+02  3.6111E+11  4.5335E+11  1.3011E+11  4.8595E+10  2.1664E+07  1.8138E+08
  3.1700E+02  3.6088E+11  4.5325E+11  1.2994E+11  4.8578E+10  2.1661E+07  1.8744E+08
  3.1800E+02  3.6065E+11  4.5315E+11  1.2977E+11  4.8561E+10  2.1659E+07  1.8744E+08
  3.1900E+02  3.6042E+11  4.5305E+11  1.2961E+11  4.8545E+10  2.1657E+07  1.8744E+08
  3.2000E+02  3.6019E+11  4.5295E+11  1.2944E+11  4.8528E+10  2.1655E+07  1.8744E+08
  3.2100E+02  3.5996E+11  4.5285E+11  1.2927E+11  4.8511E+10  2.1653E+07  1.8744E+08
  3.2200E+02  3.5974E+11  4.5275E+11  1.2911E+11  4.8495E+10  2.1651E+07  1.8744E+08
  3.2300E+02  3.5951E+11  4.5265E+11  1.2894E+11  4.8478E+10  2.1649E+07  1.8744E+08
  3.2400E+02  3.5928E+11  4.5255E+11  1.2877E+11  4.8462E+10  2.1647E+07  1.8744E+08
  3.2500E+02  3.5906E+11  4.5245E+11  1.2861E+11  4.8445E+10  2.1645E+07  1.8744E+08
  3.2600E+02  3.5883E+11  4.5235E+11  1.2844E+11  4.8429E+10  2.1643E+07  1.8744E+08
  3.2700E+02  3.5860E+11  4.5225E+11  1.2828E+11  4.8413E+10  2.1642E+07  1.8744E+08
  3.2800E+02  3.5838E+11  4.5215E+11  1.2811E+11  4.8397E+10  2.1640E+07  1.8744E+08
  3.2900E+02  3.5815E+11  4.5205E+11  1.2795E+11  4.8381E+10  2.1638E+07  1.8744E+08
  3.3000E+02  3.5793E+11  4.5195E+11  1.2778E+11  4.8365E+10  2.1637E+07  1.8744E+08
  3.3100E+02  3.5771E+11  4.5185E+11  1.2761E+11  4.8349E+10  2.1635E+07  1.8744E+08
  3.3200E+02  3.5748E+11  4.5175E+11  1.2745E+11  4.8333E+10  2.1634E+07  1.8744E+08
  3.3300E+02  3.5726E+11  4.5165E+11  1.2728E+11  4.8317E+10  2.1632E+07  1.8744E+08
  3.3400E+02  3.5704E+11  4.5155E+11  1.2712E+11  4.8302E+10  2.1631E+07  1.9362E+08
  3.3500E+02  3.5682E+11  4.5145E+11  1.2695E+11  4.8286E+10  2.1630E+07  1.9362E+08
  3.3600E+02  3.5659E+11  4.5135E+11  1.2679E+11  4.8270E+10  2.1629E+07  1.9362E+08
  3.3700E+02  3.5637E+11  4.5125E+11  1.2663E+11  4.8255E+10  2.1628E+07  1.9362E+08
  3.3800E+02  3.5615E+11  4.5116E+11  1.2646E+11  4.8239E+10  2.1626E+07  1.9362E+08
  3.3900E+02  3.5593E+11  4.5106E+11  1.2630E+11  4.8224E+10  2.1625E+07  1.9362E+08
  3.4000E+02  3.5571E+11  4.5096E+11  1.2613E+11  4.8209E+10  2.1624E+07  1.9362E+08
  3.4100E+02  3.5549E+11  4.5086E+11  1.2597E+11  4.8193E+10  2.1623E+07  1.9362E+08
  3.4200E+02  3.5528E+11  4.5076E+11  1.2581E+11  4.8178E+10  2.1623E+07  1.9362E+08
  3.4300E+02  3.5506E+11  4.5066E+11  1.2564E+11  4.8163E+10  2.1622E+07  1.9362E+08
  3.4400E+02  3.5484E+11  4.5057E+11  1.2548E+11  4.8148E+10  2.1621E+07  1.9362E+08
  3.4500E+02  3.5462E+11  4.5047E+11  1.2532E+11  4.8133E+10  2.1620E+07  1.9362E+08
  3.4600E+02  3.5440E+11  4.5037E+11  1.2515E+11  4.8118E+10  2.1619E+07  1.9362E+08
  3.4700E+02  3.5419E+11  4.5027E+11  1.2499E+11  4.8103E+10  2.1619E+07  1.9362E+08
  3.4800E+02  3.5397E+11  4.5018E+11  1.2483E+11  4.8088E+10  2.1618E+07  1.9362E+08
  3.4900E+02  3.5376E+11  4.5008E+11  1.2467E+11  4.8073E+10  2.1618E+07  1.9362E+08
  3.5000E+02  3.5354E+11  4.4998E+11  1.2451E+11  4.8059E+10  2.1617E+07  1.9362E+08
  3.5100E+02  3.5333E+11  4.4989E+11  1.2434E+11  4.8044E+10  2.1617E+07  1.9995E+08
  3.5200E+02  3.5311E+11  4.4979E+11  1.2418E+11  4.8029E+10  2.1616E+07  1.9995E+08
  3.5300E+02  3.5290E+11  4.4969E+11  1.2402E+11  4.8015E+10  2.1616E+07  1.9995E+08
  3.5400E+02  3.5269E+11  4.4960E+11  1.2386E+11  4.8000E+10  2.1615E+07  1.9995E+08
  3.5500E+02  3.5247E+11  4.4950E+11  1.2370E+11  4.7986E+10  2.1615E+07  1.9995E+08
  3.5600E+02  3.5226E+11  4.4940E+11  1.2354E+11  4.7971E+10  2.1615E+07  1.9995E+08
  3.5700E+02  3.5205E+11  4.4931E+11  1.2338E+11  4.7957E+10  2.1615E+07  1.9995E+08
  3.5800E+02  3.5184E+11  4.4921E+11  1.2321E+11  4.7942E+10  2.1615E+07  1.9995E+08
  3.5900E+02  3.5163E+11  4.4912E+11  1.2305E+11  4.7928E+10  2.1614E+07  1.9995E+08
  3.6000E+02  3.5141E+11  4.4902E+11  1.2289E+11  4.7914E+10  2.1614E+07  1.9995E+08
  3.6100E+02  3.5120E+11  4.4893E+11  1.2273E+11  4.7899E+10  2.1614E+07  1.9995E+08
  3.6200E+02  3.5099E+11  4.4883E+11  1.2257E+11  4.7885E+10  2.1614E+07  1.9995E+08
  3.6300E+02  3.5079E+11  4.4873E+11  1.2241E+11  4.7871E+10  2.1614E+07  1.9995E+08
  3.6400E+02  3.5058E+11  4.4864E+11  1.2225E+11  4.7857E+10  2.1615E+07  1.9995E+08
  3.6500E+02  3.5037E+11  4.4854E+11  1.2210E+11  4.7843E+10  2.1615E+07  1.9995E+08
  3.6600E+02  3.5016E+11  4.4845E+11  1.2194E+11  4.7829E+10  2.1615E+07  1.9995E+08
  3.6700E+02  3.4995E+11  4.4835E+11  1.2178E+11  4.7815E+10  2.1615E+07  1.9995E+08
  3.6800E+02  3.4974E+11  4.4826E+11  1.2162E+11  4.7801E+10  2.1615E+07  2.0744E+08
  3.6900E+02  3.4954E+11  4.4817E+11  1.2146E+11  4.7787E+10  2.1616E+07  2.0744E+08
  3.7000E+02  3.4933E+11  4.4807E+11  1.2130E+11  4.7773E+10  2.1616E+07  2.0744E+08
  3.7100E+02  3.4912E+11  4.4798E+11  1.2114E+11  4.7759E+10  2.1616E+07  2.0744E+08
  3.7200E+02  3.4892E+11  4.4788E+11  1.2098E+11  4.7746E+10  2.1617E+07  2.0744E+08
  3.7300E+02  3.4871E+11  4.4779E+11  1.2083E+11  4.7732E+10  2.1617E+07  2.0744E+08
  3.7400E+02  3.4851E+11  4.4769E+11  1.2067E+11  4.7718E+10  2.1618E+07  2.0744E+08
  3.7500E+02  3.4830E+11  4.4760E+11  1.2051E+11  4.7705E+10  2.1618E+07  2.0744E+08
  3.7600E+02  3.4810E+11  4.4751E+11  1.2035E+11  4.7691E+10  2.1619E+07  2.0744E+08
  3.7700E+02  3.4790E+11  4.4741E+11  1.2020E+11  4.7677E+10  2.1619E+07  2.0744E+08
  3.7800E+02  3.4769E+11  4.4732E+11  1.2004E+11  4.7664E+10  2.1620E+07  2.0744E+08
  3.7900E+02  3.4749E+11  4.4723E+11  1.1988E+11  4.7650E+10  2.1621E+07  2.0744E+08
  3.8000E+02  3.4729E+11  4.4713E+11  1.1972E+11  4.7637E+10  2.1621E+07  2.0744E+08
  3.8100E+02  3.4708E+11  4.4704E+11  1.1957E+11  4.7623E+10  2.1622E+07  2.0744E+08
  3.8200E+02  3.4688E+11  4.4695E+11  1.1941E+11  4.7610E+10  2.1623E+07  2.0744E+08
  3.8300E+02  3.4668E+11  4.4685E+11  1.1926E+11  4.7597E+10  2.1624E+07  2.0744E+08
  3.8400E+02  3.4648E+11  4.4676E+11  1.1910E+11  4.7583E+10  2.1625E+07  2.0744E+08
  3.8500E+02  3.4628E+11  4.4667E+11  1.1894E+11  4.7570E+10  2.1626E+07  2.0744E+08
  3.8600E+02  3.4608E+11  4.4658E+11  1.1879E+11  4.7557E+10  2.1626E+07  2.0744E+08
  3.8700E+02  3.4588E+11  4.4648E+11  1.1863E+11  4.7543E+10  2.1627E+07  2.0744E+08
  3.8800E+02  3.4568E+11  4.4639E+11  1.1848E+11  4.7530E+10  2.1628E+07  2.1512E+08
  3.8900E+02  3.4548E+11  4.4630E+11  1.1832E+11  4.7517E+10  2.1629E+07  2.1512E+08
  3.9000E+02  3.4528E+11  4.4621E+11  1.1817E+11  4.7504E+10  2.1630E+07  2.1512E+08
  3.9100E+02  3.4508E+11  4.4612E+11  1.1801E+11  4.7491E+10  2.1632E+07  2.1512E+08
  3.9200E+02  3.4489E+11  4.4602E+11  1.1786E+11  4.7478E+10  2.1633E+07  2.1512E+08
  3.9300E+02  3.4469E+11  4.4593E+11  1.1770E+11  4.7465E+10  2.1634E+07  2.1512E+08
  3.9400E+02  3.4449E+11  4.4584E+11  1.1755E+11  4.7452E+10  2.1635E+07  2.1512E+08
  3.9500E+02  3.4429E+11  4.4575E+11  1.1740E+11  4.7439E+10  2.1636E+07  2.1512E+08
  3.9600E+02  3.4410E+11  4.4566E+11  1.1724E+11  4.7426E+10  2.1637E+07  2.1512E+08
  3.9700E+02  3.4390E+11  4.4557E+11  1.1709E+11  4.7413E+10  2.1639E+07  2.1512E+08
  3.9800E+02  3.4371E+11  4.4548E+11  1.1694E+11  4.7400E+10  2.1640E+07  2.1512E+08
  3.9900E+02  3.4351E+11  4.4539E+11  1.1678E+11  4.7387E+10  2.1641E+07  2.1512E+08
  4.0000E+02  3.4332E+11  4.4530E+11  1.1663E+11  4.7374E+10  2.1643E+07  2.1512E+08
  4.0100E+02  3.4312E+11  4.4520E+11  1.1648E+11  4.7361E+10  2.1644E+07  2.1512E+08
  4.0200E+02  3.4293E+11  4.4511E+11  1.1632E+11  4.7349E+10  2.1646E+07  2.1512E+08
  4.0300E+02  3.4273E+11  4.4502E+11  1.1617E+11  4.7336E+10  2.1647E+07  2.1512E+08
  4.0400E+02  3.4254E+11  4.4493E+11  1.1602E+11  4.7323E+10  2.1649E+07  2.1512E+08
  4.0500E+02  3.4235E+11  4.4484E+11  1.1587E+11  4.7310E+10  2.1650E+07  2.1512E+08
  4.0600E+02  3.4215E+11  4.4475E+11  1.1571E+11  4.7298E+10  2.1652E+07  2.1512E+08
  4.0700E+02  3.4196E+11  4.4466E+11  1.1556E+11  4.7285E+10  2.1653E+07  2.1512E+08
  4.0800E+02  3.4177E+11  4.4457E+11  1.1541E+11  4.7272E+10  2.1655E+07  2.2301E+08
  4.0900E+02  3.4158E+11  4.4448E+11  1.1526E+11  4.7260E+10  2.1656E+07  2.2301E+08
  4.1000E+02  3.4139E+11  4.4439E+11  1.1511E+11  4.7247E+10  2.1658E+07  2.2301E+08
  4.1100E+02  3.4120E+11  4.4430E+11  1.1496E+11  4.7235E+10  2.1660E+07  2.2301E+08
  4.1200E+02  3.4100E+11  4.4422E+11  1.1481E+11  4.7222E+10  2.1661E+07  2.2301E+08
  4.1300E+02  3.4081E+11  4.4413E+11  1.1466E+11  4.7210E+10  2.1663E+07  2.2301E+08
  4.1400E+02  3.4062E+11  4.4404E+11  1.1451E+11  4.7197E+10  2.1665E+07  2.2301E+08
  4.1500E+02  3.4043E+11  4.4395E+11  1.1436E+11  4.7185E+10  2.1667E+07  2.2301E+08
  4.1600E+02  3.4025E+11  4.4386E+11  1.1421E+11  4.7172E+10  2.1669E+07  2.2301E+08
  4.1700E+02  3.4006E+11  4.4377E+11  1.1406E+11  4.7160E+10  2.1670E+07  2.2301E+08
  4.1800E+02  3.3987E+11  4.4368E+11  1.1391E+11  4.7147E+10  2.1672E+07  2.2301E+08
  4.1900E+02  3.3968E+11  4.4359E+11  1.1376E+11  4.7135E+10  2.1674E+07  2.2301E+08
  4.2000E+02  3.3949E+11  4.4351E+11  1.1361E+11  4.7123E+10  2.1676E+07  2.2301E+08
  4.2100E+02  3.3931E+11  4.4342E+11  1.1346E+11  4.7110E+10  2.1678E+07  2.2301E+08
  4.2200E+02  3.3912E+11  4.4333E+11  1.1331E+11  4.7098E+10  2.1680E+07  2.2301E+08
  4.2300E+02  3.3893E+11  4.4324E+11  1.1316E+11  4.7086E+10  2.1682E+07  2.2301E+08
  4.2400E+02  3.3874E+11  4.4315E+11  1.1301E+11  4.7074E+10  2.1684E+07  2.2301E+08
  4.2500E+02  3.3856E+11  4.4307E+11  1.1286E+11  4.7061E+10  2.1686E+07  2.2301E+08
  4.2600E+02  3.3837E+11  4.4298E+11  1.1272E+11  4.7049E+10  2.1688E+07  2.2301E+08
  4.2700E+02  3.3819E+11  4.4289E+11  1.1257E+11  4.7037E+10  2.1690E+07  2.2301E+08
  4.2800E+02  3.3800E+11  4.4280E+11  1.1242E+11  4.7025E+10  2.1692E+07  2.3110E+08
  4.2900E+02  3.3782E+11  4.4272E+11  1.1227E+11  4.7013E+10  2.1694E+07  2.3110E+08
  4.3000E+02  3.3763E+11  4.4263E+11  1.1213E+11  4.7001E+10  2.1697E+07  2.3110E+08
  4.3100E+02  3.3745E+11  4.4254E+11  1.1198E+11  4.6988E+10  2.1699E+07  2.3110E+08
  4.3200E+02  3.3727E+11  4.4245E+11  1.1183E+11  4.6976E+10  2.1701E+07  2.3110E+08
  4.3300E+02  3.3708E+11  4.4237E+11  1.1168E+11  4.6964E+10  2.1703E+07  2.3110E+08
  4.3400E+02  3.3690E+11  4.4228E+11  1.1154E+11  4.6952E+10  2.1705E+07  2.3110E+08
  4.3500E+02  3.3672E+11  4.4219E+11  1.1139E+11  4.6940E+10  2.1708E+07  2.3110E+08
  4.3600E+02  3.3653E+11  4.4211E+11  1.1125E+11  4.6928E+10  2.1710E+07  2.3110E+08
  4.3700E+02  3.3635E+11  4.4202E+11  1.1110E+11  4.6916E+10  2.1712E+07  2.3110E+08
  4.3800E+02  3.3617E+11  4.4193E+11  1.1095E+11  4.6904E+10  2.1715E+07  2.3110E+08
  4.3900E+02  3.3599E+11  4.4185E+11  1.1081E+11  4.6892E+10  2.1717E+07  2.3110E+08
  4.4000E+02  3.3581E+11  4.4176E+11  1.1066E+11  4.6881E+10  2.1719E+07  2.3110E+08
  4.4100E+02  3.3563E+11  4.4168E+11  1.1052E+11  4.6869E+10  2.1722E+07  2.3110E+08
  4.4200E+02  3.3545E+11  4.4159E+11  1.1037E+11  4.6857E+10  2.1724E+07  2.3110E+08
  4.4300E+02  3.3527E+11  4.4150E+11  1.1023E+11  4.6845E+10  2.1727E+07  2.3110E+08
  4.4400E+02  3.3509E+11  4.4142E+11  1.1008E+11  4.6833E+10  2.1729E+07  2.3110E+08
  4.4500E+02  3.3491E+11  4.4133E+11  1.0994E+11  4.6821E+10  2.1732E+07  2.3110E+08
  4.4600E+02  3.3473E+11  4.4125E+11  1.0979E+11  4.6809E+10  2.1734E+07  2.3110E+08
  4.4700E+02  3.3455E+11  4.4116E+11  1.0965E+11  4.6798E+10  2.1737E+07  2.3110E+08
  4.4800E+02  3.3437E+11  4.4108E+11  1.0950E+11  4.6786E+10  2.1739E+07  2.3940E+08
  4.4900E+02  3.3419E+11  4.4099E+11  1.0936E+11  4.6774E+10  2.1742E+07  2.3940E+08
  4.5000E+02  3.3401E+11  4.4091E+11  1.0922E+11  4.6762E+10  2.1744E+07  2.3940E+08
  4.5100E+02  3.3384E+11  4.4082E+11  1.0907E+11  4.6751E+10  2.1747E+07  2.3940E+08
  4.5200E+02  3.3366E+11  4.4074E+11  1.0893E+11  4.6739E+10  2.1749E+07  2.3940E+08
  4.5300E+02  3.3348E+11  4.4065E+11  1.0879E+11  4.6727E+10  2.1752E+07  2.3940E+08
  4.5400E+02  3.3331E+11  4.4057E+11  1.0864E+11  4.6716E+10  2.1755E+07  2.3940E+08
  4.5500E+02  3.3313E+11  4.4048E+11  1.0850E+11  4.6704E+10  2.1757E+07  2.3940E+08
  4.5600E+02  3.3295E+11  4.4040E+11  1.0836E+11  4.6692E+10  2.1760E+07  2.3940E+08
  4.5700E+02  3.3278E+11  4.4032E+11  1.0822E+11  4.6681E+10  2.1763E+07  2.3940E+08
  4.5800E+02  3.3260E+11  4.4023E+11  1.0807E+11  4.6669E+10  2.1765E+07  2.3940E+08
  4.5900E+02  3.3243E+11  4.4015E+11  1.0793E+11  4.6657E+10  2.1768E+07  2.3940E+08
  4.6000E+02  3.3225E+11  4.4006E+11  1.0779E+11  4.6646E+10  2.1771E+07  2.3940E+08
  4.6100E+02  3.3208E+11  4.3998E+11  1.0765E+11  4.6634E+10  2.1774E+07  2.3940E+08
  4.6200E+02  3.3191E+11  4.3990E+11  1.0751E+11  4.6623E+10  2.1777E+07  2.3940E+08
  4.6300E+02  3.3173E+11  4.3981E+11  1.0737E+11  4.6611E+10  2.1779E+07  2.3940E+08
  4.6400E+02  3.3156E+11  4.3973E+11  1.0723E+11  4.6600E+10  2.1782E+07  2.3940E+08
  4.6500E+02  3.3138E+11  4.3965E+11  1.0709E+11  4.6588E+10  2.1785E+07  2.3940E+08
  4.6600E+02  3.3121E+11  4.3956E+11  1.0694E+11  4.6577E+10  2.1788E+07  2.3940E+08
  4.6700E+02  3.3104E+11  4.3948E+11  1.0680E+11  4.6565E+10  2.1791E+07  2.3940E+08
  4.6800E+02  3.3087E+11  4.3940E+11  1.0666E+11  4.6554E+10  2.1794E+07  2.4911E+08
  4.6900E+02  3.3070E+11  4.3931E+11  1.0652E+11  4.6542E+10  2.1797E+07  2.4911E+08
  4.7000E+02  3.3052E+11  4.3923E+11  1.0638E+11  4.6531E+10  2.1799E+07  2.4911E+08
  4.7100E+02  3.3035E+11  4.3915E+11  1.0624E+11  4.6520E+10  2.1802E+07  2.4911E+08
  4.7200E+02  3.3018E+11  4.3907E+11  1.0610E+11  4.6508E+10  2.1805E+07  2.4911E+08
  4.7300E+02  3.3001E+11  4.3898E+11  1.0597E+11  4.6497E+10  2.1808E+07  2.4911E+08
  4.7400E+02  3.2984E+11  4.3890E+11  1.0583E+11  4.6486E+10  2.1811E+07  2.4911E+08
  4.7500E+02  3.2967E+11  4.3882E+11  1.0569E+11  4.6474E+10  2.1814E+07  2.4911E+08
  4.7600E+02  3.2950E+11  4.3874E+11  1.0555E+11  4.6463E+10  2.1817E+07  2.4911E+08
  4.7700E+02  3.2933E+11  4.3866E+11  1.0541E+11  4.6452E+10  2.1820E+07  2.4911E+08
  4.7800E+02  3.2916E+11  4.3857E+11  1.0527E+11  4.6440E+10  2.1823E+07  2.4911E+08
  4.7900E+02  3.2899E+11  4.3849E+11  1.0513E+11  4.6429E+10  2.1826E+07  2.4911E+08
  4.8000E+02  3.2882E+11  4.3841E+11  1.0500E+11  4.6418E+10  2.1830E+07  2.4911E+08
  4.8100E+02  3.2865E+11  4.3833E+11  1.0486E+11  4.6406E+10  2.1833E+07  2.4911E+08
  4.8200E+02  3.2849E+11  4.3825E+11  1.0472E+11  4.6395E+10  2.1836E+07  2.4911E+08
  4.8300E+02  3.2832E+11  4.3817E+11  1.0458E+11  4.6384E+10  2.1839E+07  2.4911E+08
  4.8400E+02  3.2815E+11  4.3808E+11  1.0444E+11  4.6373E+10  2.1842E+07  2.4911E+08
  4.8500E+02  3.2798E+11  4.3800E+11  1.0431E+11  4.6362E+10  2.1845E+07  2.4911E+08
  4.8600E+02  3.2782E+11  4.3792E+11  1.0417E+11  4.6350E+10  2.1848E+07  2.4911E+08
  4.8700E+02  3.2765E+11  4.3784E+11  1.0403E+11  4.6339E+10  2.1851E+07  2.4911E+08
